Item Code(รหัส),Description(ชื่อยา/บริการ),Trade Name(ชื่อการค้า),Common Name(ชื่อใช้เรียกบ่อย),Unit(หน่วยนับ),Receipt Category(หมวดใบเสร็จ),Alert Min,Alert Max,Formula,Sell Price(ราคาขาย),Rx Default,Status
'080000000005,ค่าพันเฝือกอ่อน (Soft bandage ),ค่าพันเฝือก,ค่าพันเฝือก,บาท,ค่าหัตถการ,0,0,A - Unit price,1.00 / บาท,ไม่มี,Active
'080000000006,ค่าหัตถการเจาะกระเพาะปัสสาวะผ่านหน้าท้อง (Cystocentesis),ค่าหัตถการเจาะกระเพาะปัสสาวะผ่านหน้าท้อง (Cystocentesis),ค่าหัตถการเจาะกระเพาะปัสสาวะผ่านหน้าท้อง (Cystocentesis),ครั้ง,ค่าหัตถการ,0,0,A - Unit price,100.00 / ครั้ง,ไม่มี,Active
'080000000008,ค่าพันเฝือกใช้ Exlite,ค่าพันเฝือกใช้ Exlite,ค่าพันเฝือกใช้ Exlite,บาท,ค่าหัตถการ,0,0,A - Unit price,1.00 / บาท,ไม่มี,Active
'080000000011,ค่าหัตถการสวนปัสสาวะสุนัข +เย็บคาท่อ (Catheter+nylon),ค่าหัตถการสวนปัสสาวะสุนัข +เย็บคาท่อ (Catheter+nylon),ค่าหัตถการสวนปัสสาวะสุนัข +เย็บคาท่อ (Catheter+nylon),ครั้ง,ค่าหัตถการ,0,0,A - Unit price,250.00 / ครั้ง,ไม่มี,Active
'080000000012,ค่าหัตถการสวนปัสสาวะ,ค่าหัตถการสวนปัสสาวะ,ค่าหัตถการสวนปัสสาวะ,ครั้ง,ค่าหัตถการ,0,0,A - Unit price,100.00 / ครั้ง,ไม่มี,Active
'080000000013,ค่าหัตถการเย็บแผล (หัตถการขนาดเล็ก),ค่าหัตถการเย็บแผล (หัตถการขนาดเล็ก),ค่าหัตถการเย็บแผล (หัตถการขนาดเล็ก),บาท,ค่าหัตถการ,0,0,A - Unit price,1.00 / บาท,ไม่มี,Active
'080000000014,ค่าหัตถการเช็ดหู ธรรมดา (Ear dressing normal) ED,ค่าหัตถการเช็ดหู ธรรมดา (Ear dressing normal) ED,ค่าหัตถการเช็ดหู ธรรมดา (Ear dressing normal) ED,ครั้ง,ค่าหัตถการ,0,0,A - Unit price,150.00 / ครั้ง,ไม่มี,Active
'080000000015,ค่าหัตถการเช็ดหูแบบรุนแรง (Ear dressing severe),ค่าหัตถการเช็ดหูแบบรุนแรง (Ear dressing severe),ค่าหัตถการเช็ดหูแบบรุนแรง (Ear dressing severe),ครั้ง,ค่าหัตถการ,0,0,A - Unit price,200.00 / ครั้ง,ไม่มี,Active
'080000000016,ค่าหัตถการตัดเล็บ (Nail cutting),ค่าหัตถการตัดเล็บ (Nail cutting),ค่าหัตถการตัดเล็บ (Nail cutting),ครั้ง,ค่าหัตถการ,0,0,A - Unit price,50.00 / ครั้ง,ไม่มี,Active
'080000000017,ค่าหัตถการบีบต่อมก้นแบบรุนแรง,ค่าหัตถการบีบต่อมก้นแบบรุนแรง,ค่าหัตถการบีบต่อมก้นแบบรุนแรง,ครั้ง,ค่าหัตถการ,0,0,A - Unit price,100.00 / ครั้ง,ไม่มี,Active
'080000000018,ค่าหัตถการสวนอุจจาระไม่รวมวางยา (Enema),ค่าหัตถการสวนอุจจาระไม่รวมวางยา (Enema),ค่าหัตถการสวนอุจจาระไม่รวมวางยา (Enema),ครั้ง,ค่าหัตถการ,0,0,A - Unit price,500.00 / ครั้ง,ไม่มี,Active
'080000000019,ค่าหัตถการเจาะช่องอก (Thoracocentesis),ค่าหัตถการเจาะช่องอก (Thoracocentesis),ค่าหัตถการเจาะช่องอก (Thoracocentesis),ครั้ง,ค่าหัตถการ,0,0,A - Unit price,300.00 / ครั้ง,ไม่มี,Active
'080000000020,ค่าหัตถการเจาะช่องท้อง (Abdominal paracentesis),ค่าหัตถการเจาะช่องท้อง (Abdominal paracentesis),ค่าหัตถการเจาะช่องท้อง (Abdominal paracentesis),ครั้ง,ค่าหัตถการ,0,0,A - Unit price,250.00 / ครั้ง,ไม่มี,Active
'080000000022,ค่าหัตถการ,ค่าหัตถการ,ค่าหัตถการ,บาท,ค่าหัตถการ,0,0,A - Unit price,1.00 / บาท,ไม่มี,Active
'080000000023,ค่าหัดถการดีทอกซ์ Detox,ค่าหัดถการดีทอกซ์ Detox,ค่าหัดถการดีทอกซ์ Detox,ครั้ง,ค่าหัตถการ,0,0,A - Unit price,500.00 / ครั้ง,ไม่มี,Active
'080000000024,ค่าหัตถการทำแผล,ค่าหัตถการทำแผล,ค่าหัตถการทำแผล,บาท,ค่าหัตถการ,0,0,A - Unit price,1.00 / บาท,ไม่มี,Active
'080000000025,ค่าบริการให้น้ำเกลือ s/c,ค่าบริการให้น้ำเกลือ s/c,ค่าบริการให้น้ำเกลือ s/c,ครั้ง,ค่าหัตถการ,0,0,A - Unit price,50.00 / ครั้ง,ไม่มี,Active
'080000000026,ค่าหัตถการเย็บแม๊ค,ค่าหัตถการเย็บแม๊ค,ค่าหัตถการเย็บแม๊ค,ตัว,ค่าหัตถการ,0,0,A - Unit price,50.00 / ตัว,ไม่มี,Active
'080000000028,หัตการดึงหัวกระดูก (Close reduct),หัตการดึงหัวกระดูก (Close reduct),หัตการดึงหัวกระดูก (Close reduct),บาท,ค่าหัตถการ,0,0,A - Unit price,1.00 / บาท,ไม่มี,Active
'080000000029,ป้อนอาหาร,ป้อนอาหาร,ป้อนอาหาร,ครั้ง,ค่าหัตถการ,0,0,A - Unit price,30.00 / ครั้ง,ไม่มี,Active
'080000000030,ป้อนยา,ป้อนยา,ป้อนยา,ครั้ง,ค่าหัตถการ,0,0,A - Unit price,30.00 / ครั้ง,ไม่มี,Active
'080000000031,pericardial centesis เจาะถุงหุ้มหัวใจ,pericardial centesis เจาะถุงหุ้มหัวใจ,pericardial centesis เจาะถุงหุ้มหัวใจ,ครั้ง,ค่าหัตถการ,0.0,0.0,A - Unit price,500.00 / ครั้ง; 500.00 / ครั้ง,ไม่มี,Active
'080000000032,ค่าหัตถการบีบต่อมก้นธรรมดา,ค่าหัตถการบีบต่อมก้นธรรมดา,ค่าหัตถการบีบต่อมก้นธรรมดา,ครั้ง,ค่าหัตถการ,0,0,A - Unit price,50.00 / ครั้ง,ไม่มี,Active
'080000000033,ค่าช่วยลูก,ค่าช่วยลูก,ค่าช่วยลูก,ตัว,ค่าหัตถการ,0,0,A - Unit price,100.00 / ตัว,ไม่มี,Active
'080000000034,ค่าช่วยลูกสุนัขพันธ์,ค่าช่วยลูกสุนัขพันธ์,ค่าช่วยลูกสุนัขพันธ์,ครั้ง,ค่าหัตถการ,0.0,0.0,A - Unit price,200.00 / ครั้ง; 200.00 / ครั้ง,ไม่มี,Active
'080000000035,ค่าหัตการพ่นยากำจัดเห็บหมัด,ค่าหัตการพ่นยากำจัดเห็บหมัด,ค่าหัตการพ่นยากำจัดเห็บหมัด,ครั้ง,ค่าหัตถการ,0,0,A - Unit price,100.00 / ครั้ง,ไม่มี,Active
'080000000036,ค่าหัตถการสวนปัสสาวะแมว+เย็บคาท่อ (urinary catheter+nylon),ค่าหัตถการสวนปัสสาวะแมว+เย็บคาท่อ (urinary catheter+nylon),ค่าหัตถการสวนปัสสาวะแมว+เย็บคาท่อ (urinary catheter+nylon),ครั้ง,ค่าหัตถการ,0,0,A - Unit price,600.00 / ครั้ง,ไม่มี,Active
'080000000037,เลเซอร์บำบัด(laser therapy),เลเซอร์บำบัด(laser therapy),เลเซอร์บำบัด(laser therapy),บาท,ค่าหัตถการ,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
'080000000038,ค่าล้างท้อง,,ค่าล้างท้อง,บาท,ค่าหัตถการ,0,0,A - Unit price,1.00 / บาท,ไม่มี,Active
'090000000029,Gastro intestinal low fat อาหารสำหรับสุนัขโรคตับอ่อนอักเสบ หรือภาวะไขมันในเลือดสูง 410 กรัม,Gastro intestinal low fat,Gastro intestinal low fat,กระป๋อง,ค่าเวชภัณฑ์ / วัสดุการแพทย์,0.0,0.0,A - Unit price,160.00 / กระป๋อง; 160.00 / กระป๋อง,มี,Active
'090000000030,Recovery can อาหารสำหรับสุนัข และแมวระยะพักฟื้น 195 กรัม,Recovery can,Recovery can อาหารสำหรับสุนัข และแมวระยะพักฟื้น 195 กรัม,กระป๋อง,ค่าอาหารกระป๋อง,0.0,0.0,A - Unit price,150.00 / กระป๋อง,มี,Active
'090000000034,Meo 400 g อาหารกระป๋องแมว,Meo 400g อาหารกระป๋องแมว,Meo 400g  อาหารกระป๋องแมว,กระป๋อง,ค่าอาหารกระป๋อง,0.0,0.0,A - Unit price,55.00 / กระป๋อง,ไม่มี,Active
'090000000035,pedigree1.15 kg  อาหารกระป๋องสุนัข,pedigree (รสเนื้อ) อาหารกระป๋องสุนัข,pedigree อาหารกระป๋องสุนัข,กระป๋อง,ค่าอาหารกระป๋อง,0.0,0.0,A - Unit price,170.00 / กระป๋อง,ไม่มี,Active
'100000000002,ค่าตรวจสัตว์ป่วยใน,ค่าตรวจสัตว์ป่วยใน,ค่าตรวจสัตว์ป่วยใน,ครั้ง,ค่าตรวจ,0,0,A - Unit price,200.00 / ครั้ง,ไม่มี,Active
'980000000001,ค่าบริการนอกสถานที่,,,บาท,อื่นๆ,0.0,0.0,A - Unit price,1.00 / บาท,ไม่มี,Active
'980000000002,ค่าปาดแต่งกีบโค,,,บาท,ค่าหัตถการ,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
'980000000003,ค่าบริการฟาร์ม,,,บาท,ค่าบริการทางการแพทย์,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
'980000000004,ค่าที่ปรึกษา,,,บาท,ค่าบริการทางการแพทย์,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
'980000000005,ค่าบริการตรวจรักษา,,,บาท,ค่าตรวจ,0,0,A - Unit price,1.00 / บาท,ไม่มี,Active
'990000000001,ค่าเช่าพื้นที่,ค่าเช่าพื้นที่,ค่าเช่าพื้นที่,บาท,อื่นๆ,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
'990000000002,ค่าสาธารณูปโภค,,,บาท,อื่นๆ,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
'990000000003,ค่าที่พัก,,,บาท,อื่นๆ,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
'990000000004,จำหน่ายวัสดุต่างๆ,,,บาท,อื่นๆ,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
'990000000005,ค่าฝึกงานนักศึกษาสัตวแพทย์ต่างสถาบัน,,,บาท,อื่นๆ,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
'990000000006,รับคืนเงินค่าจ้าง,,,บาท,อื่นๆ,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
'990000000007,โครงการให้คำปรึกษาทางด้านการจัดการสุขภาพและผลผลิตระดับฝูง,,,บาท,ค่าบริการทางการแพทย์,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
'990000000008,หลักประกันสัญญาเช่าที่ราชพัสดุ,,,บาท,อื่นๆ,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
'990000000009,ค่าค้ำประกันจ้างพนักงานรักษาความปลอดภัย,,,บาท,อื่นๆ,0.0,0.0,A - Unit price,1.00 / บาท; 1.00 / บาท,ไม่มี,Active
